batch	sub	ses	run	task_kind	task_entity	recording_entity	person	participant	date	session	acq_time	sampling_frequency	n_channels	h5_shape	content	detailed_content	source_session	source_h5	source_wav	mirror_h5	mirror_wav	bids_h5	bids_edf	bids_eeg_json	bids_channels_tsv	bids_wav	bids_beh_json	listening_manifest
yuya-overt-pangolin-v2	sub-01	ses-20241212	run-03	overt	speechopen	recording-vocal_beh	yuya	P01	20241212	session3	2024-12-12T16:33:41	1200	140	2803x1200x140	video game	Endless Monday	/mnt/ms-nas/shige/yuya/20241212/session3	/mnt/ms-nas/shige/yuya/20241212/session3/EEG_try3_140.h5	/mnt/ms-nas/shige/yuya/20241212/session3/2024-12-12 16-33-41_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241212/session3/EEG_try3_140.h5	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241212/session3/2024-12-12 16-33-41_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241212/eeg/sub-01_ses-20241212_task-speechopen_acq-pangolin_run-03_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241212/eeg/sub-01_ses-20241212_task-speechopen_acq-pangolin_run-03_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241212/eeg/sub-01_ses-20241212_task-speechopen_acq-pangolin_run-03_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241212/eeg/sub-01_ses-20241212_task-speechopen_acq-pangolin_run-03_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241212/beh/sub-01_ses-20241212_task-speechopen_acq-pangolin_run-03_recording-vocal_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241212/beh/sub-01_ses-20241212_task-speechopen_acq-pangolin_run-03_recording-vocal_beh.json	
yuya-overt-pangolin-v2	sub-01	ses-20241212	run-04	overt	speechopen	recording-vocal_beh	yuya	P01	20241212	session4	2024-12-12T18:31:42	1200	140	882x1200x140	video game	Endless Monday	/mnt/ms-nas/shige/yuya/20241212/session4	/mnt/ms-nas/shige/yuya/20241212/session4/EEG_try4_140.h5	/mnt/ms-nas/shige/yuya/20241212/session4/2024-12-12 18-31-42_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241212/session4/EEG_try4_140.h5	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241212/session4/2024-12-12 18-31-42_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241212/eeg/sub-01_ses-20241212_task-speechopen_acq-pangolin_run-04_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241212/eeg/sub-01_ses-20241212_task-speechopen_acq-pangolin_run-04_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241212/eeg/sub-01_ses-20241212_task-speechopen_acq-pangolin_run-04_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241212/eeg/sub-01_ses-20241212_task-speechopen_acq-pangolin_run-04_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241212/beh/sub-01_ses-20241212_task-speechopen_acq-pangolin_run-04_recording-vocal_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241212/beh/sub-01_ses-20241212_task-speechopen_acq-pangolin_run-04_recording-vocal_beh.json	
yuya-overt-pangolin-v2	sub-01	ses-20241212	run-05	overt	speechopen	recording-vocal_beh	yuya	P01	20241212	session5	2024-12-12T18:49:53	1200	140	2219x1200x140	video game	Mediterranea Inferno	/mnt/ms-nas/shige/yuya/20241212/session5	/mnt/ms-nas/shige/yuya/20241212/session5/EEG_try5_140.h5	/mnt/ms-nas/shige/yuya/20241212/session5/2024-12-12 18-49-53_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241212/session5/EEG_try5_140.h5	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241212/session5/2024-12-12 18-49-53_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241212/eeg/sub-01_ses-20241212_task-speechopen_acq-pangolin_run-05_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241212/eeg/sub-01_ses-20241212_task-speechopen_acq-pangolin_run-05_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241212/eeg/sub-01_ses-20241212_task-speechopen_acq-pangolin_run-05_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241212/eeg/sub-01_ses-20241212_task-speechopen_acq-pangolin_run-05_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241212/beh/sub-01_ses-20241212_task-speechopen_acq-pangolin_run-05_recording-vocal_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241212/beh/sub-01_ses-20241212_task-speechopen_acq-pangolin_run-05_recording-vocal_beh.json	
yuya-overt-pangolin-v2	sub-01	ses-20241213	run-01	overt	speechopen	recording-vocal_beh	yuya	P01	20241213	session1	2024-12-13T14:19:13	1200	140	2470x1200x140	book	バベル号ガイドブック	/mnt/ms-nas/shige/yuya/20241213/session1	/mnt/ms-nas/shige/yuya/20241213/session1/EEG_try1_140.h5	/mnt/ms-nas/shige/yuya/20241213/session1/2024-12-13 14-19-13_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241213/session1/EEG_try1_140.h5	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241213/session1/2024-12-13 14-19-13_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241213/eeg/sub-01_ses-20241213_task-speechopen_acq-pangolin_run-01_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241213/eeg/sub-01_ses-20241213_task-speechopen_acq-pangolin_run-01_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241213/eeg/sub-01_ses-20241213_task-speechopen_acq-pangolin_run-01_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241213/eeg/sub-01_ses-20241213_task-speechopen_acq-pangolin_run-01_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241213/beh/sub-01_ses-20241213_task-speechopen_acq-pangolin_run-01_recording-vocal_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241213/beh/sub-01_ses-20241213_task-speechopen_acq-pangolin_run-01_recording-vocal_beh.json	
yuya-overt-pangolin-v2	sub-01	ses-20241213	run-02	overt	speechopen	recording-vocal_beh	yuya	P01	20241213	session2	2024-12-13T16:14:29	1200	140	3736x1200x140	video game	Mediterranea Inferno	/mnt/ms-nas/shige/yuya/20241213/session2	/mnt/ms-nas/shige/yuya/20241213/session2/EEG_try2_140.h5	/mnt/ms-nas/shige/yuya/20241213/session2/2024-12-13 16-14-29_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241213/session2/EEG_try2_140.h5	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241213/session2/2024-12-13 16-14-29_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241213/eeg/sub-01_ses-20241213_task-speechopen_acq-pangolin_run-02_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241213/eeg/sub-01_ses-20241213_task-speechopen_acq-pangolin_run-02_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241213/eeg/sub-01_ses-20241213_task-speechopen_acq-pangolin_run-02_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241213/eeg/sub-01_ses-20241213_task-speechopen_acq-pangolin_run-02_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241213/beh/sub-01_ses-20241213_task-speechopen_acq-pangolin_run-02_recording-vocal_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241213/beh/sub-01_ses-20241213_task-speechopen_acq-pangolin_run-02_recording-vocal_beh.json	
yuya-overt-pangolin-v2	sub-01	ses-20241213	run-03	overt	speechopen	recording-vocal_beh	yuya	P01	20241213	session3	2024-12-13T17:54:43	1200	140	2284x1200x140	video game	Mediterranea Inferno	/mnt/ms-nas/shige/yuya/20241213/session3	/mnt/ms-nas/shige/yuya/20241213/session3/EEG_try3_140.h5	/mnt/ms-nas/shige/yuya/20241213/session3/2024-12-13 17-54-43_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241213/session3/EEG_try3_140.h5	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241213/session3/2024-12-13 17-54-43_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241213/eeg/sub-01_ses-20241213_task-speechopen_acq-pangolin_run-03_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241213/eeg/sub-01_ses-20241213_task-speechopen_acq-pangolin_run-03_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241213/eeg/sub-01_ses-20241213_task-speechopen_acq-pangolin_run-03_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241213/eeg/sub-01_ses-20241213_task-speechopen_acq-pangolin_run-03_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241213/beh/sub-01_ses-20241213_task-speechopen_acq-pangolin_run-03_recording-vocal_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241213/beh/sub-01_ses-20241213_task-speechopen_acq-pangolin_run-03_recording-vocal_beh.json	
yuya-overt-pangolin-v2	sub-01	ses-20241213	run-04	overt	speechopen	recording-vocal_beh	yuya	P01	20241213	session4	2024-12-13T18:41:42	1200	140	1357x1200x140	book	バベル号ガイドブック	/mnt/ms-nas/shige/yuya/20241213/session4	/mnt/ms-nas/shige/yuya/20241213/session4/EEG_try4_140.h5	/mnt/ms-nas/shige/yuya/20241213/session4/2024-12-13 18-41-42_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241213/session4/EEG_try4_140.h5	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241213/session4/2024-12-13 18-41-42_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241213/eeg/sub-01_ses-20241213_task-speechopen_acq-pangolin_run-04_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241213/eeg/sub-01_ses-20241213_task-speechopen_acq-pangolin_run-04_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241213/eeg/sub-01_ses-20241213_task-speechopen_acq-pangolin_run-04_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241213/eeg/sub-01_ses-20241213_task-speechopen_acq-pangolin_run-04_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241213/beh/sub-01_ses-20241213_task-speechopen_acq-pangolin_run-04_recording-vocal_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241213/beh/sub-01_ses-20241213_task-speechopen_acq-pangolin_run-04_recording-vocal_beh.json	
yuya-overt-pangolin-v2	sub-01	ses-20241213	run-05	overt	speechopen	recording-vocal_beh	yuya	P01	20241213	session5	2024-12-13T19:07:34	1200	140	705x1200x140	video game	Mediterranea Inferno	/mnt/ms-nas/shige/yuya/20241213/session5	/mnt/ms-nas/shige/yuya/20241213/session5/EEG_try5_140.h5	/mnt/ms-nas/shige/yuya/20241213/session5/2024-12-13 19-07-34_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241213/session5/EEG_try5_140.h5	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241213/session5/2024-12-13 19-07-34_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241213/eeg/sub-01_ses-20241213_task-speechopen_acq-pangolin_run-05_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241213/eeg/sub-01_ses-20241213_task-speechopen_acq-pangolin_run-05_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241213/eeg/sub-01_ses-20241213_task-speechopen_acq-pangolin_run-05_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241213/eeg/sub-01_ses-20241213_task-speechopen_acq-pangolin_run-05_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241213/beh/sub-01_ses-20241213_task-speechopen_acq-pangolin_run-05_recording-vocal_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241213/beh/sub-01_ses-20241213_task-speechopen_acq-pangolin_run-05_recording-vocal_beh.json	
yuya-overt-pangolin-v2	sub-01	ses-20241217	run-01	overt	speechopen	recording-vocal_beh	yuya	P01	20241217	session1	2024-12-17T15:03:45	1200	140	5217x1200x140	book	バベル号ガイドブック	/mnt/ms-nas/shige/yuya/20241217/session1	/mnt/ms-nas/shige/yuya/20241217/session1/EEG_try1_140.h5	/mnt/ms-nas/shige/yuya/20241217/session1/2024-12-17 15-03-45_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241217/session1/EEG_try1_140.h5	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241217/session1/2024-12-17 15-03-45_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241217/eeg/sub-01_ses-20241217_task-speechopen_acq-pangolin_run-01_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241217/eeg/sub-01_ses-20241217_task-speechopen_acq-pangolin_run-01_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241217/eeg/sub-01_ses-20241217_task-speechopen_acq-pangolin_run-01_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241217/eeg/sub-01_ses-20241217_task-speechopen_acq-pangolin_run-01_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241217/beh/sub-01_ses-20241217_task-speechopen_acq-pangolin_run-01_recording-vocal_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241217/beh/sub-01_ses-20241217_task-speechopen_acq-pangolin_run-01_recording-vocal_beh.json	
yuya-overt-pangolin-v2	sub-01	ses-20241217	run-02	overt	speechopen	recording-vocal_beh	yuya	P01	20241217	session2	2024-12-17T16:59:07	1200	140	3578x1200x140	book	存在/しないあなた、と私	/mnt/ms-nas/shige/yuya/20241217/session2	/mnt/ms-nas/shige/yuya/20241217/session2/EEG_try2_140.h5	/mnt/ms-nas/shige/yuya/20241217/session2/2024-12-17 16-59-07_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241217/session2/EEG_try2_140.h5	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241217/session2/2024-12-17 16-59-07_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241217/eeg/sub-01_ses-20241217_task-speechopen_acq-pangolin_run-02_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241217/eeg/sub-01_ses-20241217_task-speechopen_acq-pangolin_run-02_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241217/eeg/sub-01_ses-20241217_task-speechopen_acq-pangolin_run-02_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241217/eeg/sub-01_ses-20241217_task-speechopen_acq-pangolin_run-02_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241217/beh/sub-01_ses-20241217_task-speechopen_acq-pangolin_run-02_recording-vocal_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241217/beh/sub-01_ses-20241217_task-speechopen_acq-pangolin_run-02_recording-vocal_beh.json	
yuya-overt-pangolin-v2	sub-01	ses-20241217	run-03	overt	speechopen	recording-vocal_beh	yuya	P01	20241217	session3	2024-12-17T18:20:56	1200	140	3690x1200x140	video game	Mediterranea Inferno	/mnt/ms-nas/shige/yuya/20241217/session3	/mnt/ms-nas/shige/yuya/20241217/session3/EEG_try3_140.h5	/mnt/ms-nas/shige/yuya/20241217/session3/2024-12-17 18-20-56_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241217/session3/EEG_try3_140.h5	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241217/session3/2024-12-17 18-20-56_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241217/eeg/sub-01_ses-20241217_task-speechopen_acq-pangolin_run-03_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241217/eeg/sub-01_ses-20241217_task-speechopen_acq-pangolin_run-03_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241217/eeg/sub-01_ses-20241217_task-speechopen_acq-pangolin_run-03_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241217/eeg/sub-01_ses-20241217_task-speechopen_acq-pangolin_run-03_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241217/beh/sub-01_ses-20241217_task-speechopen_acq-pangolin_run-03_recording-vocal_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241217/beh/sub-01_ses-20241217_task-speechopen_acq-pangolin_run-03_recording-vocal_beh.json	
yuya-overt-pangolin-v2	sub-01	ses-20241218	run-01	overt	speechopen	recording-vocal_beh	yuya	P01	20241218	session1	2024-12-18T14:07:55	1200	140	3243x1200x140	book	バベル号ガイドブック	/mnt/ms-nas/shige/yuya/20241218/session1	/mnt/ms-nas/shige/yuya/20241218/session1/EEG_try1_140.h5	/mnt/ms-nas/shige/yuya/20241218/session1/2024-12-18 14-07-55_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241218/session1/EEG_try1_140.h5	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241218/session1/2024-12-18 14-07-55_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241218/eeg/sub-01_ses-20241218_task-speechopen_acq-pangolin_run-01_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241218/eeg/sub-01_ses-20241218_task-speechopen_acq-pangolin_run-01_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241218/eeg/sub-01_ses-20241218_task-speechopen_acq-pangolin_run-01_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241218/eeg/sub-01_ses-20241218_task-speechopen_acq-pangolin_run-01_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241218/beh/sub-01_ses-20241218_task-speechopen_acq-pangolin_run-01_recording-vocal_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241218/beh/sub-01_ses-20241218_task-speechopen_acq-pangolin_run-01_recording-vocal_beh.json	
yuya-overt-pangolin-v2	sub-01	ses-20241218	run-02	overt	speechopen	recording-vocal_beh	yuya	P01	20241218	session2	2024-12-18T15:56:21	1200	140	3328x1200x140	book	存在/しないあなた、と私	/mnt/ms-nas/shige/yuya/20241218/session2	/mnt/ms-nas/shige/yuya/20241218/session2/EEG_try2_140.h5	/mnt/ms-nas/shige/yuya/20241218/session2/2024-12-18 15-56-21_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241218/session2/EEG_try2_140.h5	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241218/session2/2024-12-18 15-56-21_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241218/eeg/sub-01_ses-20241218_task-speechopen_acq-pangolin_run-02_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241218/eeg/sub-01_ses-20241218_task-speechopen_acq-pangolin_run-02_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241218/eeg/sub-01_ses-20241218_task-speechopen_acq-pangolin_run-02_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241218/eeg/sub-01_ses-20241218_task-speechopen_acq-pangolin_run-02_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241218/beh/sub-01_ses-20241218_task-speechopen_acq-pangolin_run-02_recording-vocal_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241218/beh/sub-01_ses-20241218_task-speechopen_acq-pangolin_run-02_recording-vocal_beh.json	
yuya-overt-pangolin-v2	sub-01	ses-20241218	run-03	overt	speechopen	recording-vocal_beh	yuya	P01	20241218	session3	2024-12-18T17:01:40	1200	140	1724x1200x140	video game	Mediterranea Inferno	/mnt/ms-nas/shige/yuya/20241218/session3	/mnt/ms-nas/shige/yuya/20241218/session3/EEG_try3_140.h5	/mnt/ms-nas/shige/yuya/20241218/session3/2024-12-18 17-01-40_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241218/session3/EEG_try3_140.h5	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241218/session3/2024-12-18 17-01-40_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241218/eeg/sub-01_ses-20241218_task-speechopen_acq-pangolin_run-03_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241218/eeg/sub-01_ses-20241218_task-speechopen_acq-pangolin_run-03_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241218/eeg/sub-01_ses-20241218_task-speechopen_acq-pangolin_run-03_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241218/eeg/sub-01_ses-20241218_task-speechopen_acq-pangolin_run-03_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241218/beh/sub-01_ses-20241218_task-speechopen_acq-pangolin_run-03_recording-vocal_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241218/beh/sub-01_ses-20241218_task-speechopen_acq-pangolin_run-03_recording-vocal_beh.json	
yuya-overt-pangolin-v2	sub-01	ses-20241218	run-04	overt	speechopen	recording-vocal_beh	yuya	P01	20241218	session4	2024-12-18T18:11:43	1200	140	1529x1200x140	book	バベル号ガイドブック	/mnt/ms-nas/shige/yuya/20241218/session4	/mnt/ms-nas/shige/yuya/20241218/session4/EEG_try4_140.h5	/mnt/ms-nas/shige/yuya/20241218/session4/2024-12-18 18-11-43_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241218/session4/EEG_try4_140.h5	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241218/session4/2024-12-18 18-11-43_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241218/eeg/sub-01_ses-20241218_task-speechopen_acq-pangolin_run-04_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241218/eeg/sub-01_ses-20241218_task-speechopen_acq-pangolin_run-04_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241218/eeg/sub-01_ses-20241218_task-speechopen_acq-pangolin_run-04_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241218/eeg/sub-01_ses-20241218_task-speechopen_acq-pangolin_run-04_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241218/beh/sub-01_ses-20241218_task-speechopen_acq-pangolin_run-04_recording-vocal_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241218/beh/sub-01_ses-20241218_task-speechopen_acq-pangolin_run-04_recording-vocal_beh.json	
yuya-overt-pangolin-v2	sub-01	ses-20241218	run-05	overt	speechopen	recording-vocal_beh	yuya	P01	20241218	session5	2024-12-18T18:43:33	1200	140	2662x1200x140	book	バベル号ガイドブック	/mnt/ms-nas/shige/yuya/20241218/session5	/mnt/ms-nas/shige/yuya/20241218/session5/EEG_try5_140.h5	/mnt/ms-nas/shige/yuya/20241218/session5/2024-12-18 18-43-33_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241218/session5/EEG_try5_140.h5	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241218/session5/2024-12-18 18-43-33_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241218/eeg/sub-01_ses-20241218_task-speechopen_acq-pangolin_run-05_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241218/eeg/sub-01_ses-20241218_task-speechopen_acq-pangolin_run-05_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241218/eeg/sub-01_ses-20241218_task-speechopen_acq-pangolin_run-05_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241218/eeg/sub-01_ses-20241218_task-speechopen_acq-pangolin_run-05_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241218/beh/sub-01_ses-20241218_task-speechopen_acq-pangolin_run-05_recording-vocal_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241218/beh/sub-01_ses-20241218_task-speechopen_acq-pangolin_run-05_recording-vocal_beh.json	
